genes	logFC	logCPM	LR	PValue	FDR
TRINITY_DN51346_c0_g1	1.7420721084193	2.33980814459051	13.4969839161162	0.000238947205998764	0.0311625904817955
TRINITY_DN36005_c1_g1	-1.16838975441682	0.805738477322588	13.4850888975041	0.000240466745333937	0.0312762326936491
TRINITY_DN28397_c0_g1	1.3459068732867	4.46467293183231	13.4764604830256	0.000241575080216725	0.03133592451822
TRINITY_DN9524_c0_g1	0.872344789584561	7.33426624990344	13.4622491085466	0.000243411790197984	0.0314152908866267
TRINITY_DN19927_c0_g1	2.34557083591135	4.34796555320985	13.4583488807299	0.000243918321138775	0.0314152908866267
TRINITY_DN18218_c1_g1	-1.80549783431237	1.22894111382592	13.4566441453383	0.000244140052275149	0.0314152908866267
TRINITY_DN87004_c0_g1	-2.17345720263649	1.7861258653378	13.4485636173897	0.000245193835190239	0.0314669769235899
TRINITY_DN3036_c5_g4	-1.98655881653741	2.50767367024132	13.4370428632683	0.000246704190470368	0.0315768276046609
TRINITY_DN2470_c0_g1	2.27099941448054	2.86529648004375	13.4076435424866	0.000250601033905256	0.0318826238934422
TRINITY_DN8940_c1_g1	1.62428968248907	1.60111466599325	13.4073683272623	0.000250637804918723	0.0318826238934422
TRINITY_DN164726_c0_g1	2.32088302665202	2.17577554257655	13.4040955043817	0.000251075497979609	0.0318826238934422
TRINITY_DN50248_c0_g1	3.58929303963099	0.998101485518475	13.3848942707625	0.000253658949779026	0.0321119018618874
TRINITY_DN96794_c0_g4	3.48344759275822	0.432297646091714	13.3764651235596	0.000254801505299959	0.0321119018618874
TRINITY_DN53495_c0_g1	-1.56642164384504	1.57345144148537	13.3759059002485	0.000254877490220559	0.0321119018618874
TRINITY_DN25465_c0_g3	3.00572594463549	1.93035061952756	13.370187944355	0.000255655733919052	0.0321260723555466
TRINITY_DN48291_c0_g2	-1.1407731715275	0.580005107109983	13.3646967040455	0.000256405374858154	0.0321269320231445
TRINITY_DN25935_c0_g1	-1.46522724913069	1.4593486480796	13.360395157717	0.000256994150970568	0.0321269320231445
TRINITY_DN8819_c0_g1	1.97147406699926	1.06139302455566	13.3478395318686	0.000258720513226928	0.0322591722099539
TRINITY_DN88691_c0_g1	-1.40461569472735	0.498160749290077	13.3191004444082	0.000262716182976887	0.0326729553952751
TRINITY_DN22231_c0_g1	-0.996224797047201	2.18639157702317	13.2498314291795	0.000272604383094291	0.033781225891619
TRINITY_DN70536_c0_g4	-2.55165082409012	0.614776828980592	13.2398983424505	0.000274052771974006	0.033781225891619
TRINITY_DN67637_c0_g2	2.87079482103375	1.47475253399617	13.235908447638	0.000274636738286263	0.033781225891619
TRINITY_DN44290_c0_g1	1.78526578847768	0.763199935895828	13.2344304051992	0.000274853384799786	0.033781225891619
TRINITY_DN314_c6_g1	1.03860951656035	3.11009112427444	13.2299255617702	0.000275514752934543	0.033781225891619
TRINITY_DN60453_c0_g1	2.17271859463406	0.244822428235146	13.2277958977616	0.000275827972837441	0.033781225891619
TRINITY_DN12734_c0_g1	3.10929330908628	0.291152882816995	13.2220137233662	0.000276680196443897	0.0337998131625413
TRINITY_DN17046_c0_g1	4.03159324612755	2.00451950175922	13.1896279191529	0.000281502783108345	0.0343021093336113
TRINITY_DN71826_c1_g1	-1.53083718362626	0.388983463111566	13.1478637017147	0.00028784724236548	0.0349143126858841
TRINITY_DN8889_c1_g1	1.04695202031719	3.30502418277378	13.1452736846529	0.000288245409490315	0.0349143126858841
TRINITY_DN38765_c1_g1	1.25905796397222	0.596114147012534	13.1423370582721	0.000288697533088817	0.0349143126858841
TRINITY_DN1532_c0_g1	-1.11013380090312	4.2776752493143	13.1237305293989	0.000291578860921674	0.0351632323384353
TRINITY_DN27662_c0_g2	-3.79711376494158	0.89180043073166	13.1196590523917	0.000292213208598511	0.0351632323384353
TRINITY_DN32791_c2_g1	-1.18554649538481	0.182307433833698	13.0799413039308	0.00029847480738062	0.0356862713091756
TRINITY_DN47593_c1_g1	-1.83369418460137	0.908967689626876	13.079085916988	0.000298611139000739	0.0356862713091756
TRINITY_DN33670_c1_g1	-1.66692499200528	2.85303672191899	13.070142581589	0.000300040293413761	0.0356862713091756
TRINITY_DN29807_c0_g1	-1.26493177894969	0.566529650519751	13.0700779295387	0.000300050649945999	0.0356862713091756
TRINITY_DN789_c10_g1	2.23896862492692	1.09465247860666	13.0687870146456	0.000300257515470744	0.0356862713091756
TRINITY_DN896_c0_g2	-1.07882330164922	5.11280671214502	13.057135407673	0.000302131171251224	0.0358018805740513
TRINITY_DN16393_c0_g2	4.4839842490044	3.15104992065125	13.0535250927508	0.000302714122647095	0.0358018805740513
TRINITY_DN14472_c0_g1	1.234496930372	2.45006734840429	13.0349426472853	0.000305732587188173	0.0360704651886995
TRINITY_DN93411_c0_g2	1.86800756803044	2.21530190949894	13.0263214114607	0.000307143276743975	0.036148516282936
TRINITY_DN1360_c1_g2	1.68503393321677	1.84649752195555	12.9942940622102	0.000312441622354879	0.0366826229808085
TRINITY_DN51761_c0_g1	1.49282184362749	1.12288165926312	12.9698308277158	0.000316550623175932	0.0370411103641762
TRINITY_DN39749_c0_g3	-1.37389652178069	0.723874091334364	12.966996116547	0.000317030268587159	0.0370411103641762
TRINITY_DN44929_c0_g1	-1.51671704340469	0.703549412178004	12.9560306462461	0.000318892584013849	0.0371687022922809
TRINITY_DN52259_c0_g1	-2.25629806242152	0.12073055887759	12.9416863892174	0.000321345397764426	0.0373643393342761
TRINITY_DN5809_c1_g1	1.32526075507313	0.634935762938025	12.9366104107163	0.000322217920503903	0.0373705428380823
TRINITY_DN9_c0_g2	-0.789684685107484	3.35337626393837	12.9299246921575	0.000323370791988323	0.0373705428380823
TRINITY_DN15716_c0_g1	-0.709806152860561	7.34633565299542	12.9278920850864	0.000323722114359813	0.0373705428380823
TRINITY_DN12734_c1_g1	0.994686817956875	0.733047495047394	12.914841756466	0.000325986962103242	0.0375421834590211
TRINITY_DN24906_c0_g1	2.25462843030607	1.58200965455498	12.9085199017649	0.000327089840243442	0.0375795075026358
TRINITY_DN17879_c0_g1	2.19220998254587	1.08858379191002	12.8968291576724	0.000329139269345506	0.0376480167693644
TRINITY_DN63406_c0_g1	-1.7723170582512	4.66488807098068	12.8927105401657	0.000329864358023948	0.0376480167693644
TRINITY_DN558_c0_g3	-0.699127227353077	5.08352776884244	12.8917893444131	0.000330026756195157	0.0376480167693644
TRINITY_DN111622_c0_g1	2.68342345531266	1.89303316778974	12.8750602453567	0.000332990006191092	0.0378964616951532
TRINITY_DN16100_c0_g1	-1.93156192650335	0.28171048476883	12.8652836790983	0.000334734150495871	0.0380053216424182
TRINITY_DN11443_c4_g1	1.01043861921074	1.39728557028101	12.8482670661555	0.000337791924584245	0.0382624683776717
TRINITY_DN36577_c0_g1	1.91601168471931	0.207070140837347	12.83638977917	0.00033994287299801	0.0383873181661506
TRINITY_DN173_c16_g1	1.37118759572475	0.364352126862057	12.8334071512713	0.000340485186204511	0.0383873181661506
TRINITY_DN36614_c0_g1	1.53764326416335	1.50635339963178	12.8062457416009	0.000345464107665493	0.0388578672524259
TRINITY_DN34409_c0_g1	1.18673820521786	2.5540238411482	12.7982756576749	0.00034693897981815	0.0389330082142907
TRINITY_DN27860_c0_g1	1.36783426636876	1.05080478283888	12.793561868395	0.000347814258107706	0.0389406710225737
TRINITY_DN14976_c0_g1	1.96889557700304	1.7519832572636	12.7781478679001	0.00035069197922702	0.0390995727369518
TRINITY_DN31536_c0_g1	1.14048959975494	1.10345390536955	12.7772831579298	0.000350854125981268	0.0390995727369518
TRINITY_DN2643_c0_g1	2.14640336294382	1.90341593679366	12.7534971639899	0.000355344143936027	0.0394973762392931
TRINITY_DN12463_c1_g3	1.24083025045753	0.398126681803618	12.7497286418803	0.000356060817011906	0.0394973762392931
TRINITY_DN44229_c0_g1	1.10272033669799	4.15822734470366	12.7413188365707	0.000357665400157692	0.0395843720624066
TRINITY_DN2426_c0_g1	1.14907347578224	3.04855788316761	12.7323451269373	0.00035938561968609	0.0396837384263904
TRINITY_DN444_c0_g1	1.23269539812493	2.00426489053226	12.7274774810115	0.000360322213674155	0.0396963198598919
TRINITY_DN724_c1_g2	-1.38766994700086	3.20702772195983	12.7194185584477	0.000361878262969402	0.0397769332604226
TRINITY_DN136_c0_g1	1.05435556667661	3.45933097824274	12.6921334786005	0.00036719707266009	0.0400625144089068
TRINITY_DN494_c0_g1	-1.12256494174635	3.033639476486	12.6907488676085	0.000367469073939015	0.0400625144089068
TRINITY_DN4001_c1_g1	-1.29488837438955	1.36554357043298	12.6894968320597	0.000367715206265459	0.0400625144089068
TRINITY_DN14747_c1_g1	-3.8845286761498	3.21958371294822	12.6890791096089	0.000367797361527453	0.0400625144089068
TRINITY_DN47264_c0_g1	-2.05368569727071	1.97511475408844	12.6805911947192	0.000369470731980467	0.0401541457229402
TRINITY_DN7714_c3_g1	-1.27887587101085	1.38668283258418	12.6694150138411	0.000371685805586142	0.0403041053095589
TRINITY_DN14030_c4_g2	1.094829473751	1.14408657273527	12.6483281554458	0.000375901681106027	0.0406698648432516
TRINITY_DN38553_c0_g1	1.4134760354719	1.55012908433419	12.6345080343018	0.000378690857456594	0.0408799745765335
TRINITY_DN27915_c0_g2	1.87070905454869	0.715040643262337	12.6249633362021	0.000380629346533837	0.0409718087895191
TRINITY_DN8257_c1_g1	1.4185145168885	1.47523912217514	12.6219680669428	0.000381239734457124	0.0409718087895191
TRINITY_DN58619_c0_g3	0.96251024478706	0.540709291466136	12.5977932645147	0.000386202455097335	0.0414129183739263
TRINITY_DN34400_c0_g1	1.38201781193479	2.70928024236768	12.591688136787	0.000387466018997877	0.0414562866534891
TRINITY_DN10954_c1_g1	-1.52826315252298	1.14156088644221	12.5727618695522	0.000391409709045401	0.0417819084334103
TRINITY_DN22695_c0_g1	3.16728427388593	1.05453523539792	12.5687962313841	0.000392241151414077	0.0417819084334103
TRINITY_DN81991_c0_g1	-1.74682295325674	1.21575436029229	12.5431141548826	0.000397669001081506	0.0422667840929229
TRINITY_DN8073_c0_g1	1.28215579110324	4.2665022986321	12.5379899749992	0.000398761019502095	0.0422897016155035
TRINITY_DN971_c1_g1	1.83493456423083	1.23169254719461	12.5152526167621	0.000403643208640754	0.0425168785016192
TRINITY_DN11416_c0_g2	-2.45757763405583	0.648784664416243	12.5093678421858	0.000404916587647528	0.0425168785016192
TRINITY_DN21842_c1_g1	1.65147732565874	5.48117837070559	12.5061643072497	0.000405611488455057	0.0425168785016192
TRINITY_DN12001_c2_g1	1.60993291407933	1.11864069026515	12.5050456227836	0.000405854433313656	0.0425168785016192
TRINITY_DN65949_c0_g1	1.51274003514231	2.1411358094399	12.500968932248	0.000406741011667628	0.0425168785016192
TRINITY_DN14079_c0_g1	1.57820510831409	3.92853056860229	12.5006412320895	0.000406812363050207	0.0425168785016192
TRINITY_DN1303_c0_g1	2.44018023217148	0.745029792254265	12.4994544455697	0.000407070872212627	0.0425168785016192
TRINITY_DN10971_c1_g1	-1.12047900377721	0.352161136982309	12.4935455602415	0.000408360430924999	0.0425594475893195
TRINITY_DN325453_c0_g1	2.44997308621067	2.06129856092768	12.4500924324545	0.000417971134902553	0.0434671964301461
TRINITY_DN4373_c1_g1	1.29700794780862	4.10207513836499	12.4307763322697	0.00042231631450596	0.0437570139685655
TRINITY_DN9860_c0_g1	0.936441772225081	6.24249678465678	12.4296478635655	0.000422571569390134	0.0437570139685655
TRINITY_DN29239_c1_g1	-2.06040738921464	1.91161028903844	12.4181831542161	0.000425173679065969	0.0439321856737672
TRINITY_DN34886_c1_g1	-2.06201270386447	2.09731715270793	12.4117899877739	0.000426631731317519	0.0439886486388794
TRINITY_DN60026_c0_g1	1.88471813436531	1.76984020788404	12.3935679896103	0.000430815258195657	0.0443252867142286
TRINITY_DN25640_c1_g1	-1.29942386786013	2.83640712564092	12.3752458923463	0.0004350635040143	0.0446671368568214
TRINITY_DN70075_c0_g2	2.06209079221968	0.788103232100459	12.3573614942457	0.000439251029103639	0.0449336117865546
TRINITY_DN7224_c0_g1	-2.95830257498081	0.596526351627196	12.3550938361291	0.000439784884915649	0.0449336117865546
TRINITY_DN18039_c0_g1	-1.73890137744019	0.365722504665762	12.3495039617863	0.000441103660070954	0.0449336117865546
TRINITY_DN3952_c2_g1	0.901572718488538	2.77061723036357	12.3483188745308	0.000441383760658741	0.0449336117865546
TRINITY_DN292431_c0_g1	3.19438165769724	0.335802011235123	12.3438106436354	0.000442450941822253	0.044947426835139
TRINITY_DN9812_c0_g2	3.43196032727861	2.42456599400051	12.3344726829425	0.000444669697748759	0.0450596691652132
TRINITY_DN43893_c0_g2	-1.11327814832065	2.36158145228273	12.3313111849836	0.000445423430012159	0.0450596691652132
TRINITY_DN11926_c0_g1	-0.805241429030083	4.83989670538839	12.3237386975912	0.000447234031853416	0.0451481819519973
TRINITY_DN5332_c0_g1	0.716744392897656	6.5080600027392	12.3121271833908	0.00045002481167706	0.0453350673542063
TRINITY_DN4171_c2_g1	1.16950758799641	1.66994037916405	12.2947205791445	0.000454241370841116	0.0456645064761817
TRINITY_DN23872_c0_g1	3.22408563815934	1.35861796676279	12.2803462102248	0.000457753444597155	0.0459219016956157
TRINITY_DN37159_c0_g2	2.84646905317875	3.29591499212751	12.2736724084566	0.000459393349316082	0.0459645107540911
TRINITY_DN21954_c0_g1	1.96940393253123	4.54338020682062	12.2708718206774	0.000460083282095288	0.0459645107540911
TRINITY_DN12724_c2_g1	1.18493134765039	3.514104354213	12.2378590761349	0.000468295311012682	0.0465928295300398
TRINITY_DN171192_c0_g1	-1.33222867728794	1.65381475017589	12.2378260163514	0.000468303608448405	0.0465928295300398
TRINITY_DN24506_c1_g1	1.3948095541216	1.72661274269092	12.2333117044969	0.000469438017361301	0.0466095927772679
TRINITY_DN14747_c0_g2	-3.71988278070034	4.7489907272479	12.2077454980488	0.000475915120207409	0.0469574591308393
TRINITY_DN40565_c0_g1	1.51575952039198	3.34413493352217	12.2035077233383	0.000476997425654797	0.0469574591308393
TRINITY_DN17590_c0_g1	1.3828655743326	1.85252984086529	12.2029686018282	0.0004771352924518	0.0469574591308393
TRINITY_DN3915_c3_g1	1.11996957402367	1.63906696239082	12.2020478028874	0.000477370856678636	0.0469574591308393
TRINITY_DN32478_c0_g1	2.53232724087404	1.45410659868203	12.2003430798322	0.000477807278842005	0.0469574591308393
TRINITY_DN7169_c0_g1	1.91050279323609	1.47774812877731	12.1864783954696	0.000481371732572216	0.0472116089096336
TRINITY_DN294121_c0_g1	1.96000703433594	2.75629878493282	12.1797819751949	0.000483102905533435	0.0472852892568162
TRINITY_DN9453_c0_g3	-1.46772453752333	1.66577916814373	12.1675329505464	0.000486285825431652	0.0475004781789048
TRINITY_DN10253_c0_g1	1.49926324919998	5.67588956973354	12.1582847208317	0.00048870300164229	0.0476401507903981
TRINITY_DN55252_c0_g1	1.54969997195478	0.546478625706251	12.1383711919919	0.000493948977253768	0.0480544636056518
TRINITY_DN172_c2_g1	0.994859070153255	2.64215442333301	12.1283382653817	0.000496613523674628	0.048205675730595
TRINITY_DN21702_c0_g3	1.73521763243653	0.536366132983029	12.1229130580941	0.000498060389718777	0.048205675730595
TRINITY_DN34769_c0_g2	1.28855700224068	0.468106314049135	12.1212668116786	0.00049850027333624	0.048205675730595
TRINITY_DN21635_c2_g1	-1.31762245392261	0.421781650492122	12.1104221585371	0.000501407824165175	0.0483898662945327
TRINITY_DN22950_c0_g1	0.748232328213956	4.41207806129365	12.1019122514086	0.000503701389593724	0.0484854835028428
TRINITY_DN8658_c1_g1	-1.03460295799111	3.81378407164842	12.0951169043693	0.000505540453700878	0.0484854835028428
TRINITY_DN13314_c0_g1	-0.872253035564373	3.76617514360877	12.0933453883828	0.000506021002062947	0.0484854835028428
TRINITY_DN135713_c0_g1	1.28883989610898	0.316499748721057	12.0918839571307	0.000506417782679835	0.0484854835028428
TRINITY_DN1389_c0_g4	1.7289135773984	1.37450843036401	12.0856732782155	0.0005081074967272	0.0485509290041076
TRINITY_DN5157_c0_g2	-1.40106832859251	0.574737083854158	12.0778047803683	0.000510256421472946	0.0486599078295564
TRINITY_DN30990_c0_g1	-0.872502750326014	4.90205430468263	12.0663603440694	0.000513398338092028	0.0488629652984077
TRINITY_DN45342_c0_g1	-0.930010990307506	3.0070424794779	12.0600496252424	0.000515139207032691	0.0489321403467627
TRINITY_DN35996_c0_g1	2.20166801163507	0.990794128236585	12.0462769508082	0.00051895924511785	0.0491960526284046
TRINITY_DN25270_c0_g1	2.14695910984268	1.93548504767258	12.040694279661	0.000520515807416699	0.0491960526284046
TRINITY_DN5743_c0_g1	-1.2742474329119	0.372432966151434	12.0390464901143	0.000520976144840112	0.0491960526284046
TRINITY_DN31841_c0_g4	-1.12324324918451	2.74052850682389	12.0265008666142	0.000524494475732353	0.0494315555312285
TRINITY_DN56184_c0_g1	-1.37523313618131	1.31804687170343	12.0193007129406	0.00052652453044791	0.0495261494975311
TRINITY_DN14802_c0_g1	-1.03755982532582	4.69621730210295	12.0058742962676	0.000530331265398587	0.0497300085691528
TRINITY_DN109654_c0_g1	-2.18856236092151	0.808820816513498	12.0043928831864	0.000530752982407959	0.0497300085691528
TRINITY_DN2169_c1_g1	0.751793081058165	3.9729501986209	11.9984857678097	0.000532437942436852	0.0497912024696664
TRINITY_DN35096_c0_g2	-2.25373136593748	0.660212109948803	11.9894371063124	0.000535029482275362	0.0499367749278826
